Level,Type,Holdout Repeat,Visit,ROC_AUC,Accuracy,F1,FPR,TPR,Thresholds,tp,tn,fp,fn
sample,Institute,96,Adj Wk 1,0.95,0.7777777777777778,0.8,"[0.0, 0.0, 0.0, 0.25, 0.25, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9996071457862854, 0.9850851893424988, 0.9595847129821777, 0.013640092685818672, 0.00032775948056951165]",4,3,1,1
sample,Institute,96,Overall,0.8390092879256965,0.75,0.7906976744186046,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.23529411764705882, 0.23529411764705882, 0.35294117647058826, 0.35294117647058826, 0.4117647058823529, 0.4117647058823529, 1.0]","[0.0, 0.05263157894736842, 0.3157894736842105, 0.3157894736842105, 0.5263157894736842, 0.5263157894736842, 0.5789473684210527, 0.5789473684210527, 0.6842105263157895, 0.6842105263157895, 0.8947368421052632, 0.8947368421052632, 1.0, 1.0]","[inf, 0.9997268915176392, 0.9929405450820923, 0.9927225708961487, 0.9822703003883362, 0.9767935872077942, 0.9744861721992493, 0.9595847129821777, 0.7812307476997375, 0.6322933435440063, 0.5446627140045166, 0.5050334334373474, 0.013640092685818672, 0.00032775948056951165]",17,10,7,2
sample,Institute,97,Screen,0.8611111111111112,0.6666666666666666,0.7142857142857143,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5, 1.0]","[0.0, 0.16666666666666666, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]","[inf, 0.986297607421875, 0.8697643876075745, 0.7488162517547607, 0.7384730577468872, 0.6970844268798828, 0.4108928143978119, 0.014654165133833885]",5,3,3,1
sample,Institute,97,Day 0,0.8611111111111112,0.75,0.7692307692307693,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.5, 0.5, 1.0]","[0.0, 0.16666666666666666, 0.5, 0.5, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]","[inf, 0.9886823892593384, 0.8999218344688416, 0.8617278933525085, 0.6013529896736145, 0.23664772510528564, 0.15358224511146545, 0.011010617949068546]",5,4,2,1
sample,Institute,97,Adj Wk 1,0.8666666666666667,0.75,0.8,"[0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9979459047317505, 0.7215409278869629, 0.17801830172538757, 0.07814671099185944, 0.020033078268170357]",4,2,1,1
sample,Institute,97,Overall,0.8627450980392157,0.71875,0.7567567567567568,"[0.0, 0.0, 0.0, 0.13333333333333333, 0.13333333333333333, 0.2, 0.2, 0.3333333333333333, 0.3333333333333333, 0.4, 0.4, 0.5333333333333333, 0.5333333333333333, 1.0]","[0.0, 0.058823529411764705, 0.5882352941176471, 0.5882352941176471, 0.6470588235294118, 0.6470588235294118, 0.7647058823529411, 0.7647058823529411, 0.8235294117647058, 0.8235294117647058, 0.8823529411764706, 0.8823529411764706, 1.0, 1.0]","[inf, 0.9979459047317505, 0.8668801784515381, 0.7651755809783936, 0.7642134428024292, 0.7488162517547607, 0.7215409278869629, 0.6037018299102783, 0.6013529896736145, 0.5048156380653381, 0.4108928143978119, 0.17801830172538757, 0.07814671099185944, 0.011010617949068546]",14,9,6,3
sample,Institute,98,Screen,1.0,0.8,0.875,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.14285714285714285, 1.0, 1.0]","[inf, 0.9994035363197327, 0.956954300403595, 0.009850632399320602]",7,1,2,0
sample,Institute,98,Day 0,0.8095238095238095,0.8,0.8571428571428571,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 1.0]","[0.0, 0.14285714285714285, 0.5714285714285714, 0.5714285714285714, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]","[inf, 0.9997756481170654, 0.9665817022323608, 0.9663354158401489, 0.8699584007263184, 0.44716206192970276, 0.27513831853866577, 0.08685732632875443]",6,2,1,1
sample,Institute,98,Adj Wk 1,1.0,0.8,0.8571428571428571,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.25, 1.0, 1.0]","[inf, 0.9995954632759094, 0.22330978512763977, 0.04086104780435562]",3,1,0,1
sample,Institute,98,Overall,0.8809523809523809,0.8,0.8648648648648649,"[0.0, 0.0, 0.0, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.42857142857142855, 0.5714285714285714, 0.5714285714285714, 1.0]","[0.0, 0.05555555555555555, 0.6666666666666666, 0.6666666666666666, 0.7777777777777778, 0.7777777777777778, 0.8333333333333334, 0.8333333333333334, 0.8888888888888888, 0.8888888888888888, 1.0, 1.0]","[inf, 0.9997756481170654, 0.9665817022323608, 0.9663354158401489, 0.9310413002967834, 0.8800811171531677, 0.8699584007263184, 0.8204375505447388, 0.6736555695533752, 0.44716206192970276, 0.22330978512763977, 0.009850632399320602]",16,4,3,2
sample,Institute,99,Screen,1.0,1.0,1.0,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.2, 1.0, 1.0]","[inf, 0.998525083065033, 0.8297117352485657, 0.0005743679357692599]",5,6,0,0
sample,Institute,99,Day 0,0.9666666666666668,0.9090909090909091,0.9230769230769231,"[0.0, 0.0, 0.0, 0.2, 0.2, 1.0]","[0.0, 0.16666666666666666, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]","[inf, 0.9995641112327576, 0.9439749121665955, 0.8391982316970825, 0.749164342880249, 0.006946810055524111]",6,4,1,0
sample,Institute,99,Adj Wk 1,1.0,1.0,1.0,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.5, 1.0, 1.0]","[inf, 0.995567262172699, 0.8945700526237488, 0.0019784895703196526]",2,4,0,0
sample,Institute,99,Overall,0.9897435897435898,0.9642857142857143,0.9629629629629629,"[0.0, 0.0, 0.0, 0.06666666666666667, 0.06666666666666667, 1.0]","[0.0, 0.07692307692307693, 0.8461538461538461, 0.8461538461538461, 1.0, 1.0]","[inf, 0.9995641112327576, 0.8945700526237488, 0.8391982316970825, 0.749164342880249, 0.0005743679357692599]",13,14,1,0
